,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total unit cost,state,state_name,region,lat,longitude,budget,2017 budget
16635,SO - 0010707,2015-01-28,Dazzlesphe Corp,Wholesale,Product 26,12,1815.7,21788.4,980.4780000000001,MI,Michigan,Midwest,42.48059,-83.47549,5685138.2700000005,
16636,SO - 0010521,2015-01-28,Brainspher Ltd,Wholesale,Product 26,8,938.0,7504.0,731.64,AL,Alabama,South,34.57332,-86.99214,5685138.2700000005,
16637,SO - 0008223,2015-01-28,Jayo Company,Wholesale,Product 5,5,3912.8,19564.0,1956.4,LA,Louisiana,South,30.45075,-91.15455,3925424.5420000004,
16638,SO - 0009324,2015-01-28,Buzzshare Company,Distributor,Product 15,11,187.6,2063.6,93.8,TX,Texas,South,32.91592,-96.54867,3299478.315,
16639,SO - 0010341,2015-01-28,True Ltd,Export,Product 13,9,3953.0,35577.0,2964.75,CT,Connecticut,Northeast,41.76657,-72.75494,3720639.645,
16640,SO - 000672,2015-01-28,Zooveo Company,Distributor,Product 5,8,1902.8,15222.4,970.428,GA,Georgia,South,33.76291,-84.42267,3925424.5420000004,
16641,SO - 0002169,2015-01-28,Chatterpoi Corp,Distributor,Product 11,11,1118.9,12307.900000000001,794.419,MI,Michigan,Midwest,42.29171,-85.58723,1230458.484,
16642,SO - 0004016,2015-01-28,Buzzshare Company,Distributor,Product 4,9,3899.4,35094.6,3080.5260000000003,MI,Michigan,Midwest,42.58031,-83.0302,2885560.824,
16643,SO - 0004233,2015-01-28,Skippad Ltd,Wholesale,Product 19,11,3926.2000000000003,43188.200000000004,2630.5540000000005,PA,Pennsylvania,Northeast,40.12364,-74.86738,1645841.6,
16644,SO - 0004791,2015-01-28,General Company,Wholesale,Product 17,6,3912.8,23476.800000000003,3208.496,CA,California,West,33.77391,-117.94145,2119616.824,
16645,SO - 0004912,2015-01-28,Quimm Company,Wholesale,Product 3,11,2948.0,32428.0,1621.4,IL,Illinois,Midwest,42.1103,-88.03424,2642352.432,
16646,SO - 0007208,2015-01-28,Remedy Ltd,Wholesale,Product 5,9,1916.2,17245.8,1034.748,CA,California,West,33.98168,-118.22507,3925424.5420000004,
16647,SO - 0007479,2015-01-28,American Corp,Export,Product 25,12,2546.0,30552.0,1884.04,IL,Illinois,Midwest,42.04114,-87.69006,5342315.484,
16648,SO - 0007541,2015-01-28,Omba Group,Wholesale,Product 13,10,924.6,9246.0,499.28400000000005,FL,Florida,South,26.12231,-80.14338,3720639.645,
16649,SO - 0007930,2015-01-28,Kaymbo Company,Wholesale,Product 15,9,1045.2,9406.800000000001,512.148,CA,California,West,34.05529,-117.75228,3299478.315,
16650,SO - 0009399,2015-01-28,Internatio Company,Wholesale,Product 15,10,1105.5,11055.0,674.355,CT,Connecticut,Northeast,41.1176,-73.4079,3299478.315,
16651,SO - 000767,2015-01-28,Terumo Corp,Wholesale,Product 26,9,3899.4,35094.6,2807.5679999999998,FL,Florida,South,28.08363,-80.60811,5685138.2700000005,
16652,SO - 000862,2015-01-28,Zooveo Company,Wholesale,Product 14,11,1139.0,12529.0,717.57,NV,Nevada,West,36.17497,-115.13722,4028698.4090000005,
16653,SO - 0001186,2015-01-28,Zooxo Ltd,Export,Product 27,10,1018.4,10184.0,651.776,NY,New York,Northeast,40.9126,-73.83708,964940.2310000001,
16654,SO - 0001813,2015-01-28,Lazzy Group,Distributor,Product 3,10,2646.5,26465.0,1534.9699999999998,CA,California,West,34.01223,-117.68894,2642352.432,
16655,SO - 0002554,2015-01-28,Fivebridge Ltd,Wholesale,Product 26,8,931.3000000000001,7450.400000000001,409.77200000000005,IL,Illinois,Midwest,39.84031,-88.9548,5685138.2700000005,
16656,SO - 0010306,2015-01-28,Safecor Corp,Wholesale,Product 1,6,194.3,1165.8000000000002,95.20700000000001,CT,Connecticut,Northeast,41.27065,-72.94705,3016489.209,
16657,SO - 0001132,2015-01-28,Cogilith Group,Export,Product 9,12,6070.2,72842.4,3277.908,TX,Texas,South,30.51457,-97.81922,710415.405,
16658,SO - 0002125,2015-01-28,Skidoo Company,Wholesale,Product 13,8,770.5,6164.0,547.055,NC,North Carolina,South,35.41069,-80.84285,3720639.645,
16659,SO - 0002140,2015-01-28,Muxo Group,Wholesale,Product 8,12,2639.8,31677.600000000002,1214.3080000000002,WA,Washington,West,46.23958,-119.10057,1085037.3290000001,
16660,SO - 0006315,2015-01-28,Skidoo Company,Export,Product 30,5,3973.1,19865.5,2066.012,NE,Nebraska,Midwest,41.25861,-95.93779,1011609.684,
16661,SO - 0008923,2015-01-28,Skajo Ltd,Wholesale,Product 1,7,1902.8,13319.6,1427.1,MN,Minnesota,Midwest,44.80413,-93.16689,3016489.209,
16662,SO - 000446,2015-01-29,Zooxo Ltd,Wholesale,Product 1,7,844.2,5909.400000000001,346.122,OH,Ohio,Midwest,41.66394,-83.55521,3016489.209,
16663,SO - 0001436,2015-01-29,GOOD Ltd,Distributor,Product 27,7,877.7,6143.900000000001,649.498,NJ,New Jersey,Northeast,40.20627,-74.67527,964940.2310000001,
16664,SO - 0004539,2015-01-29,Pfizer Corp,Export,Product 13,10,3879.3,38793.0,3103.4400000000005,IL,Illinois,Midwest,42.25884,-89.06455,3720639.645,
16665,SO - 0005740,2015-01-29,Tambee Company,Export,Product 17,11,2311.5,25426.5,1502.4750000000001,NY,New York,Northeast,40.72593,-73.51429,2119616.824,
16666,SO - 0007543,2015-01-29,Jaxbean Group,Wholesale,Product 1,5,1118.9,5594.5,850.364,CT,Connecticut,Northeast,41.07986,-73.54603,3016489.209,
16667,SO - 0010188,2015-01-29,Mycone Ltd,Distributor,Product 25,8,2525.9,20207.2,1818.648,TX,Texas,South,29.55576,-95.32307,5342315.484,
16668,SO - 0009131,2015-01-29,WOCKHARDT Group,Export,Product 3,7,1715.2,12006.4,1200.6399999999999,CA,California,West,38.1302,-121.27245,2642352.432,
16669,SO - 000926,2015-01-29,Realcube Company,Distributor,Product 12,12,1105.5,13266.0,464.31,AZ,Arizona,West,32.22174,-110.92648,1356976.996,
16670,SO - 000984,2015-01-29,Zoonder Group,Wholesale,Product 14,8,1172.5,9380.0,926.2750000000001,SD,South Dakota,Midwest,43.53834,-96.732,4028698.4090000005,
16671,SO - 0001837,2015-01-29,Topiczoom Corp,Export,Product 20,6,5460.5,32763.0,3003.275,CA,California,West,34.1064,-117.37032,2067108.1199999999,
16672,SO - 0002120,2015-01-29,Divanoodle Ltd,Wholesale,Product 9,5,201.0,1005.0,82.41,MO,Missouri,Midwest,39.01695,-94.28161,710415.405,
16673,SO - 0005644,2015-01-29,Organon Corp,Wholesale,Product 15,11,1185.9,13044.900000000001,794.5530000000001,TX,Texas,South,27.50641,-99.50754,3299478.315,
16674,SO - 0006706,2015-01-29,The Ltd,Export,Product 14,11,2003.3,22036.3,1121.8480000000002,FL,Florida,South,25.70816,-80.407,4028698.4090000005,
16675,SO - 0006751,2015-01-29,Arbor Company,Distributor,Product 2,6,1246.2,7477.200000000001,710.334,UT,Utah,West,40.66772,-111.93883,3050087.565,
16676,SO - 0009198,2015-01-29,Aveda Group,Wholesale,Product 1,10,3959.7000000000003,39597.0,2930.1780000000003,CA,California,West,33.52253,-117.70755,3016489.209,
16677,SO - 0009488,2015-01-29,Arbor Company,Wholesale,Product 4,5,2559.4,12797.0,1484.452,FL,Florida,South,27.90947,-82.78732,2885560.824,
16678,SO - 0005722,2015-01-29,Organon Corp,Wholesale,Product 25,10,1038.5,10385.0,498.47999999999996,NY,New York,Northeast,42.81424,-73.93957,5342315.484,
16679,SO - 0006821,2015-01-29,Arbor Company,Wholesale,Product 3,11,2720.2000000000003,29922.200000000004,2176.1600000000003,NJ,New Jersey,Northeast,39.90461,-74.997,2642352.432,
16680,SO - 0006862,2015-01-29,Realbuzz Ltd,Wholesale,Product 27,9,1273.0,11457.0,1069.32,NY,New York,Northeast,40.75,-73.86667,964940.2310000001,
16681,SO - 0008044,2015-01-29,Meejo Corp,Wholesale,Product 27,8,2485.7000000000003,19885.600000000002,1342.2780000000002,VA,Virginia,South,36.72821,-76.58356,964940.2310000001,
16682,SO - 0008204,2015-01-29,Eayo Company,Distributor,Product 7,5,254.6,1273.0,106.93199999999999,CT,Connecticut,Northeast,41.20569,-73.12799,889737.555,
16683,SO - 0010376,2015-01-29,State Ltd,Wholesale,Product 26,12,1239.5,14874.0,805.6750000000001,CA,California,West,32.79477,-116.96253,5685138.2700000005,
16684,SO - 0001149,2015-01-29,Thoughtmix Ltd,Distributor,Product 16,12,1085.4,13024.800000000001,759.78,CA,California,West,33.72058,-116.21556,2062061.144,
16685,SO - 0001623,2015-01-29,Muxo Group,Export,Product 25,12,5239.400000000001,62872.8,2619.7000000000003,MI,Michigan,Midwest,42.90538,-85.8446,5342315.484,
16686,SO - 0002183,2015-01-29,Eayo Company,Wholesale,Product 14,8,5882.6,47060.8,4176.646,MI,Michigan,Midwest,42.91336,-85.70531,4028698.4090000005,
16687,SO - 0002761,2015-01-29,Twimbo Company,Export,Product 25,5,971.5,4857.5,806.3449999999999,MA,Massachusetts,Northeast,42.46676,-70.94949,5342315.484,
16688,SO - 0004021,2015-01-29,Trunyx Ltd,Distributor,Product 26,5,1078.7,5393.5,614.8589999999999,IL,Illinois,Midwest,42.06521,-88.153,5685138.2700000005,
16689,SO - 0007185,2015-01-29,Trunyx Ltd,Wholesale,Product 26,5,1715.2,8576.0,771.84,NJ,New Jersey,Northeast,40.72386,-74.23252,5685138.2700000005,
16690,SO - 0009614,2015-01-29,Accudial Company,Wholesale,Product 3,8,2278.0,18224.0,1571.82,IL,Illinois,Midwest,42.02803,-88.20364,2642352.432,
16691,SO - 0010531,2015-01-29,Quimm Company,Wholesale,Product 5,9,1949.7,17547.3,1072.335,CA,California,West,38.60336,-121.38005,3925424.5420000004,
16692,SO - 000424,2015-01-29,Aveda Group,Export,Product 12,5,254.6,1273.0,206.226,IL,Illinois,Midwest,42.11125,-88.0644,1356976.996,
16693,SO - 0002959,2015-01-29,Valeant Corp,Export,Product 2,9,3048.5,27436.5,1798.615,GA,Georgia,South,33.76291,-84.42267,3050087.565,
16694,SO - 0003415,2015-01-29,Mydo Corp,Distributor,Product 5,10,3879.3,38793.0,1823.271,IN,Indiana,Midwest,40.10532,-85.68025,3925424.5420000004,
16695,SO - 0003616,2015-01-29,Natures Group,Wholesale,Product 26,6,1051.9,6311.400000000001,462.83600000000007,AZ,Arizona,West,33.43532,-112.35821,5685138.2700000005,
16696,SO - 0009672,2015-01-29,Organon Corp,Wholesale,Product 18,8,1098.8,8790.4,450.508,FL,Florida,South,27.86614,-82.32648,2309499.045,
16697,SO - 0009621,2015-01-29,CARDINAL Group,Export,Product 26,10,247.9,2479.0,188.404,IL,Illinois,Midwest,41.77193,-88.09209,5685138.2700000005,
16698,SO - 000492,2015-01-29,Divanoodle Ltd,Distributor,Product 13,11,261.3,2874.3,133.263,FL,Florida,South,26.56285,-81.94953,3720639.645,
16699,SO - 000718,2015-01-29,Amerisourc Corp,Wholesale,Product 6,6,3678.3,22069.800000000003,2059.8480000000004,NY,New York,Northeast,40.80049,-73.51056,1672229.416,
16700,SO - 0003131,2015-01-29,Aveda Group,Export,Product 10,5,1916.2,9581.0,1073.0720000000001,TX,Texas,South,29.99883,-95.1766,864331.624,
16701,SO - 0007368,2015-01-29,Fivebridge Ltd,Wholesale,Product 2,11,5896.0,64856.0,3183.84,TX,Texas,South,33.19762,-96.61527,3050087.565,
16702,SO - 0007375,2015-01-29,Trunyx Ltd,Distributor,Product 17,12,261.3,3135.6000000000004,214.266,UT,Utah,West,37.10415,-113.58412,2119616.824,
16703,SO - 0009755,2015-01-29,Zoomzone Corp,Wholesale,Product 1,8,1688.4,13507.2,675.3600000000001,OR,Oregon,West,45.43123,-122.77149,3016489.209,
16704,SO - 0010324,2015-01-29,The Ltd,Wholesale,Product 14,6,1045.2,6271.200000000001,721.188,TX,Texas,South,27.75425,-97.17339,4028698.4090000005,
16705,SO - 0008097,2015-01-29,Skidoo Company,Export,Product 2,9,5071.900000000001,45647.100000000006,3246.0160000000005,MA,Massachusetts,Northeast,42.25288,-71.00227,3050087.565,
16706,SO - 000447,2015-01-30,Jabbercube Corp,Export,Product 14,6,3490.7000000000003,20944.2,1780.257,CA,California,West,37.66243,-121.87468,4028698.4090000005,
16707,SO - 000953,2015-01-30,Realbridge Corp,Export,Product 25,7,1775.5,12428.5,905.505,TN,Tennessee,South,36.30477,-86.62,5342315.484,
16708,SO - 0001825,2015-01-30,Nexus Group,Wholesale,Product 3,12,897.8000000000001,10773.6,619.482,WA,Washington,West,46.60207,-120.5059,2642352.432,
16709,SO - 0004998,2015-01-30,Dazzlesphe Corp,Distributor,Product 6,12,911.2,10934.400000000001,537.608,TN,Tennessee,South,35.14953,-90.04898,1672229.416,
16710,SO - 0006115,2015-01-30,Johnson Ltd,Wholesale,Product 2,6,1072.0,6432.0,825.44,MN,Minnesota,Midwest,44.64969,-93.24272,3050087.565,
16711,SO - 0007103,2015-01-30,MEIJER Corp,Wholesale,Product 26,12,3825.7000000000003,45908.4,2869.275,MI,Michigan,Midwest,42.36837,-83.35271,5685138.2700000005,
16712,SO - 0007453,2015-01-30,Mydeo Ltd,Export,Product 13,12,730.3000000000001,8763.6,452.78600000000006,MA,Massachusetts,Northeast,42.35843,-71.05977,3720639.645,
16713,SO - 0008428,2015-01-30,Geiss Company,Wholesale,Product 25,9,214.4,1929.6000000000001,139.36,CA,California,West,37.70583,-122.46194,5342315.484,
16714,SO - 0001081,2015-01-30,Chatterbri Ltd,Distributor,Product 6,12,1125.6000000000001,13507.2,574.056,MI,Michigan,Midwest,42.32226,-83.17631,1672229.416,
16715,SO - 0001180,2015-01-30,SAFEWAY Ltd,Export,Product 25,5,864.3000000000001,4321.5,535.866,CA,California,West,34.14778,-118.14452,5342315.484,
16716,SO - 0001620,2015-01-30,Voolith Ltd,Export,Product 14,7,1065.3,7457.099999999999,713.751,OR,Oregon,West,44.04624,-123.02203,4028698.4090000005,
16717,SO - 0001656,2015-01-30,Oba Company,Wholesale,Product 13,9,1045.2,9406.800000000001,533.052,NJ,New Jersey,Northeast,39.92595,-75.11962,3720639.645,
16718,SO - 0001760,2015-01-30,Jabbercube Corp,Distributor,Product 18,11,5956.3,65519.3,3871.5950000000003,NC,North Carolina,South,35.22709,-80.84313,2309499.045,
16719,SO - 0002975,2015-01-30,Blogspan Ltd,Wholesale,Product 1,7,2324.9,16274.300000000001,1371.691,IN,Indiana,Midwest,39.16533,-86.52639,3016489.209,
16720,SO - 0004449,2015-01-30,Chatterpoi Corp,Wholesale,Product 19,10,1125.6000000000001,11256.000000000002,664.104,IN,Indiana,Midwest,41.68199,-85.97667,1645841.6,
16721,SO - 0008517,2015-01-30,Mydeo Ltd,Wholesale,Product 2,7,877.7,6143.900000000001,526.62,AZ,Arizona,West,33.30616,-111.84125,3050087.565,
16722,SO - 0006195,2015-01-30,Liberty Group,Wholesale,Product 29,10,1815.7,18157.0,1398.0890000000002,TX,Texas,South,29.56294,-95.536,594471.5700000001,
16723,SO - 0010621,2015-01-30,Roberts Company,Distributor,Product 3,6,214.4,1286.4,145.792,CA,California,West,33.14337,-117.16614,2642352.432,
16724,SO - 0008290,2015-01-30,Aveda Group,Distributor,Product 18,8,2559.4,20475.2,1945.144,CT,Connecticut,Northeast,41.76204,-72.74204,2309499.045,
16725,SO - 000352,2015-01-30,Zoovu Corp,Wholesale,Product 13,8,2633.1,21064.8,1816.8389999999997,CA,California,West,34.05557,-117.18254,3720639.645,
16726,SO - 0002764,2015-01-30,Epic Group,Distributor,Product 27,11,2418.7000000000003,26605.700000000004,1451.22,CA,California,West,37.72493,-122.15608,964940.2310000001,
16727,SO - 0002931,2015-01-30,Kazu Corp,Wholesale,Product 4,8,234.5,1876.0,182.91,KS,Kansas,Midwest,39.04167,-94.72024,2885560.824,
16728,SO - 0003512,2015-01-30,GOOD Ltd,Distributor,Product 20,9,944.7,8502.300000000001,415.668,WI,Wisconsin,Midwest,44.81966,-91.49488,2067108.1199999999,
16729,SO - 0005531,2015-01-30,Divanoodle Ltd,Wholesale,Product 20,5,1132.3,5661.5,702.026,CA,California,West,34.18084,-118.30897,2067108.1199999999,
16730,SO - 0006724,2015-01-30,Zava Group,Export,Product 4,8,1132.3,9058.4,917.163,NJ,New Jersey,Northeast,40.0908,-74.36126,2885560.824,
16731,SO - 0009600,2015-01-30,Ascend Ltd,Wholesale,Product 24,10,3953.0,39530.0,2885.69,NJ,New Jersey,Northeast,39.90461,-74.997,756557.97,
16732,SO - 0009786,2015-01-30,Voolia Ltd,Distributor,Product 5,8,837.5,6700.0,469.00000000000006,MO,Missouri,Midwest,38.80033,-90.62651,3925424.5420000004,
16733,SO - 000813,2015-01-30,GOOD Ltd,Wholesale,Product 5,8,2445.5,19564.0,1100.4750000000001,TX,Texas,South,30.455,-97.60847,3925424.5420000004,
16734,SO - 0001214,2015-01-30,Roomm Company,Wholesale,Product 20,7,2351.7000000000003,16461.9,1716.7410000000002,TN,Tennessee,South,36.52977,-87.35945,2067108.1199999999,
16735,SO - 0002110,2015-01-30,Geiss Company,Wholesale,Product 26,11,978.2,10760.2,743.432,CT,Connecticut,Northeast,41.20569,-73.12799,5685138.2700000005,
16736,SO - 0002120,2015-01-30,Divanoodle Ltd,Wholesale,Product 9,5,201.0,1005.0,82.41,WA,Washington,West,47.67323,-117.23937,710415.405,
16737,SO - 0002410,2015-01-30,Sanum-Kehl Group,Distributor,Product 15,11,1058.6000000000001,11644.600000000002,624.5740000000001,TX,Texas,South,30.51457,-97.81922,3299478.315,
16738,SO - 0003686,2015-01-30,Tambee Company,Distributor,Product 4,6,1996.6000000000001,11979.6,1557.3480000000002,FL,Florida,South,26.24453,-80.20644,2885560.824,
16739,SO - 0003957,2015-01-30,SAFEWAY Ltd,Wholesale,Product 5,11,3879.3,42672.3,2366.373,CA,California,West,37.00578,-121.56828,3925424.5420000004,
16740,SO - 0004362,2015-01-30,WOCKHARDT Group,Distributor,Product 15,12,1112.2,13346.400000000001,734.052,CA,California,West,38.1302,-121.27245,3299478.315,
16741,SO - 0004868,2015-01-30,Army Group,Export,Product 6,12,2264.6,27175.199999999997,1109.654,TX,Texas,South,25.90175,-97.49748,1672229.416,
16742,SO - 0006141,2015-01-30,Jayo Company,Wholesale,Product 16,7,1098.8,7691.599999999999,560.388,FL,Florida,South,30.43826,-84.28073,2062061.144,
16743,SO - 0010642,2015-01-30,ALK-Abello Ltd,Export,Product 3,7,964.8000000000001,6753.6,588.528,CA,California,West,37.35411,-121.95524,2642352.432,
16744,SO - 0009513,2015-01-30,Centizu Company,Wholesale,Product 5,8,1038.5,8308.0,726.9499999999999,LA,Louisiana,South,29.984090000000002,-90.15285,3925424.5420000004,
16745,SO - 0009085,2015-01-30,Twinte Group,Wholesale,Product 28,8,3819.0,30552.0,2902.44,OH,Ohio,Midwest,41.08144,-81.51901,1003867.767,
16746,SO - 000288,2015-01-30,Viva Ltd,Distributor,Product 12,12,1118.9,13426.800000000001,749.6630000000001,IA,Iowa,Midwest,41.66113,-91.53017,1356976.996,
16747,SO - 0001690,2015-01-30,Camido Company,Distributor,Product 13,8,2552.7000000000003,20421.600000000002,1276.3500000000001,CA,California,West,37.6941,-122.08635,3720639.645,
16748,SO - 0003407,2015-01-30,Linklinks Ltd,Wholesale,Product 25,10,261.3,2613.0,198.58800000000002,CT,Connecticut,Northeast,41.18454,-73.13317,5342315.484,
16749,SO - 0005687,2015-01-30,Blogtags Ltd,Wholesale,Product 17,7,2398.6,16790.2,1439.1599999999999,OK,Oklahoma,South,36.12795,-95.90232,2119616.824,
16750,SO - 0007876,2015-01-30,Wordtune Company,Wholesale,Product 2,10,2613.0,26130.0,1620.06,TN,Tennessee,South,35.20453,-89.87398,3050087.565,
16751,SO - 0010271,2015-01-30,Twimbo Company,Wholesale,Product 15,7,1782.2,12475.4,1497.048,CA,California,West,34.09751,-117.64839,3299478.315,
16752,SO - 0010727,2015-01-30,Kaymbo Company,Wholesale,Product 19,12,227.8,2733.6000000000004,107.066,GA,Georgia,South,33.9526,-84.54993,1645841.6,
16753,SO - 0010556,2015-01-30,Voolith Ltd,Wholesale,Product 26,6,3383.5,20301.0,2774.47,CA,California,West,37.80437,-122.2708,5685138.2700000005,
16754,SO - 0002624,2015-01-31,Janyx Group,Distributor,Product 14,10,1085.4,10854.0,911.736,CT,Connecticut,Northeast,41.76657,-72.75494,4028698.4090000005,
16755,SO - 0003254,2015-01-31,Aldi Ltd,Wholesale,Product 13,7,777.2,5440.400000000001,528.4960000000001,TX,Texas,South,26.1948,-98.18362,3720639.645,
16756,SO - 0003401,2015-01-31,Eayo Company,Export,Product 12,6,3946.3,23677.800000000003,2801.873,MD,Maryland,South,39.29038,-76.61219,1356976.996,
16757,SO - 0003440,2015-01-31,Organon Corp,Wholesale,Product 18,11,3651.5,40166.5,2117.87,PA,Pennsylvania,Northeast,40.10622,-74.94364,2309499.045,
16758,SO - 0009230,2015-01-31,Z.H.T. Group,Distributor,Product 21,10,268.0,2680.0,198.32,MD,Maryland,South,39.26733,-76.79831,959899.2180000001,
16759,SO - 0009465,2015-01-31,Thoughtmix Ltd,Wholesale,Product 25,5,1078.7,5393.5,571.711,CA,California,West,36.91023,-121.75689,5342315.484,
16760,SO - 000446,2015-01-31,Zooxo Ltd,Wholesale,Product 1,7,844.2,5909.400000000001,346.122,FL,Florida,South,28.29196,-81.40757,3016489.209,
16761,SO - 0001383,2015-01-31,Devpoint Group,Distributor,Product 29,6,3966.4,23798.4,2736.816,TX,Texas,South,29.55576,-95.32307,594471.5700000001,
16762,SO - 0001978,2015-01-31,Shuffledri Group,Distributor,Product 23,12,3986.5,47838.0,2670.9550000000004,NC,North Carolina,South,35.60095,-82.55402,1135815.7580000001,
16763,SO - 0002231,2015-01-31,Zooxo Ltd,Wholesale,Product 17,5,3437.1,17185.5,1615.437,CA,California,West,38.35658,-121.98774,2119616.824,
16764,SO - 0007462,2015-01-31,Buzzshare Company,Wholesale,Product 26,7,2338.3,16368.100000000002,1823.8740000000003,TX,Texas,South,25.90175,-97.49748,5685138.2700000005,
16765,SO - 0008885,2015-01-31,Zava Group,Wholesale,Product 2,5,1943.0,9715.0,1651.55,SC,South Carolina,South,32.91782,-80.06503,3050087.565,
16766,SO - 000632,2015-01-31,Arbor Company,Distributor,Product 18,8,1835.8,14686.4,1248.344,CO,Colorado,West,40.42331,-104.70913,2309499.045,
16767,SO - 000828,2015-01-31,Geiss Company,Wholesale,Product 1,5,1916.2,9581.0,1015.5860000000001,MA,Massachusetts,Northeast,42.3751,-71.10561,3016489.209,
16768,SO - 0001760,2015-01-31,Jabbercube Corp,Distributor,Product 18,11,5956.3,65519.3,3871.5950000000003,TX,Texas,South,35.19988,-101.8302,2309499.045,
16769,SO - 0001832,2015-01-31,Vimbo Company,Export,Product 8,11,1058.6000000000001,11644.600000000002,455.19800000000004,CA,California,West,33.64697,-117.68922,1085037.3290000001,
16770,SO - 0003288,2015-01-31,Tagfeed Ltd,Wholesale,Product 25,10,1045.2,10452.0,731.64,UT,Utah,West,41.223,-111.97383,5342315.484,
